no,urls,user_id,username,user_display_name,tweet_id,full_text,created_at,retweet_count,like_count
173,[],1452625209001873409,anns931,anns93,1839677087776674149,"@realfedinuril Intinya, pindah ibu kota yg disebut2 terus katanya sm presiden2 terdahulu itu bukan bikin kota baru yg pasti. Kota yg sudah ada yg dijadikan ibu kota. Mana ada presiden2 jaman dulu seserakah beliau ini membabat hutan ratusan hektar buat ambisi ibu kota high tech",Fri Sep 27 14:42:51 +0000 2024,0,2
174,[],1200646369804840960,whitelioonn,Whitelion,1839674798361948381,"Pak, paham gak sih masalahnya apa? Yes, pindah Ibu Kota Negara itu penting. Tp liat momennya juga dan gak perlu buru2. Perlu perencanaan matang, krn korbannya ya ekonomi nasional. 

Ekonomi kita tuh baru membaik setelah Covid, ya masa lgsg di hantam utang besar2an utk bangun IKN?",Fri Sep 27 14:33:46 +0000 2024,0,0
175,[],1553279597281546240,APraja85,Peraja_abadi🇵🇸,1839671469305131440,"@tempodotco Ada yang ngebacot klo istana negara yg dulu itu memberi kesan kolonial...trus bikin lah proyek ibu kota baru dgn janji kagak bakal pakek APBN,nanti ada TAXI TERBANG,kereta tanpa rel,air kran bisa diminum langsung..belum lagi soal investor yg antri..itu dongeng waktu kapan ya???",Fri Sep 27 14:20:32 +0000 2024,0,0
176,[],1681878985419145218,sarah_tirayah22,Sarah Tirayah,1839668026855264346,"@sudinabdrazak Ibu kota yang baru, bikin kita lebih global dan aware.",Fri Sep 27 14:06:51 +0000 2024,0,0
177,[],882247294162092032,krocomumettt,*Wajib Diisi,1839660305951129888,"@TirtoID Ditawarin sosok yg cuma bikin taman aja ada analisanya,sampe mikirin mau dibikin park / garden,malah milih ngelanjutin mindah ibu kota dulu baru pusing kemudian.",Fri Sep 27 13:36:10 +0000 2024,0,0
178,[],855800899645562882,buruy_cubluk,M. Al Fatih,1839652821588684805,"@msaid_didu Ibukota dijakarta aman krn jauh dari perbatasan negara.
Jika ingin buat ibu kota baru, bangun dulu perekonomian disana sehingga saat pindah kita sudah maju dan mudah untuk mengatur negara...",Fri Sep 27 13:06:26 +0000 2024,0,0
179,[],2954627672,mustafarahmato1,Pangeran Lumintu,1839642979734327422,"Situasi stasiun Manggarai jam 5.30 sore, coba aja itu duit utk IKN ya dipakai menambah Kereta dan prasarana pendukungnya, dan tidak sok sokan bikin ibu kota baru, insyaallah jauh lebih bermanfaat dan mendapat kebaikan atasnya. But semua ada masanya dan pertanggungjawabannya https://t.co/DZgoWCN8ru",Fri Sep 27 12:27:19 +0000 2024,0,0
180,[],3277134913,Bunga_JyKesuma,Bunga Jaya Kesuma,1839634819598180546,"@StefanAntonio__ Bodo amat
Mau pake APBN kek mau kagak kek, yg penting rakyat Indonesia punya ibu kota baru.
Kamu nih terlalu sentiment dg pemerintah, semua program pemerintah pasti kamu cela, kamu gk pernah berpikir tentang kemajuan negaramu.
Jk smua hrs sepemikiran denganmu jadilah kau Presiden",Fri Sep 27 11:54:54 +0000 2024,0,2
181,[],1741793220965904384,kmldrhmh,Ala,1839632582415417777,"Ada yang pernah gak? Berdoa siang, malamnya langsung di kabulin?
I”ll go first.
Aku pernah banget dan ini baru kejadian hari selasa kemarin. Masyaallah 🥹
Jadi ceritanya, aku dan Ibuku tuh tinggal beda kota. Rencananya Ibu tuh mau nyamperin cucunya ulang tahun yang ke 1",Fri Sep 27 11:46:01 +0000 2024,0,22
182,[],2889533702,mbangunCom,klak klik cuan,1839628388870279293,"@tempodotco ibu kota baru ? kok nanya saya, ya gak tau (mukidi)",Fri Sep 27 11:29:21 +0000 2024,0,0
183,[],1055612952,Bud_Cavalera,Maling Cundang,1839626571633897565,"@elisa_jkt @realfedinuril @JJRizal Wacana pindah ibukota mmg ada ke Palangkaraya, tapi kalau yg dilakukan Mulyono dgn ikn-nya itu bukan pindah ibukota tapi membangun Ibu kota baru mulai dari nol",Fri Sep 27 11:22:07 +0000 2024,1,16
184,[],111229645,binlatif,Supporter Gblk,1839624681978204453,"@HooHooTan @VeritasArdentur wkwk saya juga pro Ibu Kota Baru, tapi ga segrusa-grusu sekarang. Apalagi komitmen pembangunannya ga akan gunakan APBN. Lu pada sudah goblok, terpolarisasi. Kalo ga dukung IKN yg sekarang dikira ga dukung IKN lain.",Fri Sep 27 11:14:37 +0000 2024,0,0
185,[],1345329700105637888,dobujacq,aslas,1839618590481449037,Pusing bgt jir motoran dr ibu kota ke kabupaten pdhl baru sebulan,Fri Sep 27 10:50:25 +0000 2024,0,0
186,[],307209209,ndhakrz,cowo biasa,1839616196452245601,"@msaid_didu menurut saya sebenernya mau direalisasikan di era mulyono juga ga masalah cuma masalahnya dia pengennya selesai saat dia masih menjabat
membangun kota baru berstatus ibu kota tapi pengerjaannya dikebut ya tolol",Fri Sep 27 10:40:54 +0000 2024,23,673
187,[],105077210,mulyadiabdullah,muller,1839612429585756361,"@Adiprayitno_20 Coba klu pilih Palangkaraya jadi ibu kota baru, mungkin nggak jadi ruwet seperti ini . IKN ini punya potensi muangkruak bro...",Fri Sep 27 10:25:56 +0000 2024,0,0
188,"[{'display_url': 'x.com/tempodotco/sta…', 'expanded_url': 'https://x.com/tempodotco/status/1839575828117791021?t=h11KMWfuEboIUKeLL1Olow&s=19', 'url': 'https://t.co/O9F9PcFEtu', 'indices': [97, 120]}]",155148725,Regha_Jogja,Andhe2_Lumuth🇮🇩🐈☕️🛵😁⚽️,1839603456564428829,"Misal dulu pindahnya sesuai rencana awal pasti dah selesai itu daerah menjadi ibu kota baru....

https://t.co/O9F9PcFEtu https://t.co/QKxAehqY7I",Fri Sep 27 09:50:16 +0000 2024,0,0
189,[],1528698192174321671,Aaazzzz17318787,Aaazzzz,1839597654441181391,"@rimasi_ @ainunnajib @ardisatriawan Bener kok dan demandnya trjd krn bumi panas jd orang2 pd minum es, penyebab global warming mulai dr jet pribadi, pembangkit listrik tenaga uap, hutan digunduli utk jd pemukiman dan ibu kota baru, pohon ditebang diganti sawit, ketela(food estate), dan tebu. Stand+ krn tingginy phk",Fri Sep 27 09:27:13 +0000 2024,0,0
190,[],839587814270365696,S4triaBaj4,Satria Baja Hitam,1839596843145060647,"@harryfathoe111 @tempodotco Nah ini bener kusno maunya di palangkaraya kalo emang mau bangun ibu kota baru, wkwkwk",Fri Sep 27 09:24:00 +0000 2024,0,0
191,[],1315865946850959360,nalarto,Maryanto,1839589519286517852,"@NalarPolitik_ @ReflyHZ Sebelum ada kepres tentu ibu kota masih jkt.
Kenapa sih silvester bingung ?
Uu ikn itu perintah kepada presiden dari rakyat ( dpr) utk melaksanakannya. Presiden sdh melaksanakan membangun ikn sampai selesai ( 2045). Bila ikn selesai baru kepres dikeluarkan presiden",Fri Sep 27 08:54:53 +0000 2024,1,1
