no,urls,user_id,username,user_display_name,tweet_id,full_text,created_at,retweet_count,like_count
88,[],1451692688747614212,bagusrangin77,Bagusrangin77,1840012755442774529,"@yusuf_dumdum KENAPA JADI TAKUT Pak @jokowi ? takut mengakui jika rencana pemindahan ibu kota jakarta ke IKN merupakan ide dan rencanan bapak?

BERANI JUJUR ....
Akui apa yg sudah dilakukan.",Sat Sep 28 12:56:41 +0000 2024,0,0
89,[],1146770234776289280,Si_Godzilla,Diaz,1840008281508720684,"@ferrykoto Iya pindah tpi dlm pasal tertulis itu melalui kepres bukan krn ada UU lgsg pindah gitu makanya ada kebingungan ibu kota yg asli mana? Kerpres itu harus dikeluarkan dlu baru pemindahan nya terlaksana, anjir dongo bgt ini org ya wkwkw",Sat Sep 28 12:38:54 +0000 2024,0,0
90,[],1604368458426519552,babehgaul_,AM Susanto,1840002582649156091,"@Hilmi28 apabila keppres tentang pemindahan Ibu Kota Negara telah ditetapkan, maka UU DKJ mulai berlaku. Ketika UU DKJ berlaku, maka Jakarta tidak lagi menjadi Provinsi DKI Jakarta lagi, melainkan menjadi Provinsi Daerah Khusus Jakarta

Sumber dari Hukum Online",Sat Sep 28 12:16:15 +0000 2024,0,0
91,[],1277463155883433984,Mule99248628,Semuel Lentho,1839997178032599502,penetapan Keputusan Presiden mengenai pemindahan Ibu Kota NKRI dari Provinsi Daerah Khusus Ibukota Jakarta ke Ibu Kota Nusantara (IKN) sesuai dengan ketentuan peraturan perundang-undangan.,Sat Sep 28 11:54:47 +0000 2024,0,1
92,[],2426751872,KhinjarHitam,الله معنا,1839996871424782511,"Intinya di kasus ini UU kalah sama Keppres 🤣🤣.

Sebelum Keppres pemindahan Ibu Kota Negara ditandatangani Presiden, UU tidak bisa dijalankan 🤣🤣🤣

Negara Ruwetnesia!! Sistem Presidential Mutlak.  Parlemen hanya pemanis. 

@ReflyHZ @mohmahfudmd @LaNyallaAcademy",Sat Sep 28 11:53:34 +0000 2024,0,0
93,[],1303173970728873984,Tintorera_47,Mas Karto,1839994190412828797,"@Fahrihamzah @Fahrihamzah @nung_306 
....., sampai dengan penetapan Keputusan Presiden mengenai pemindahan Ibu Kota NKRI,......
Keppres untuk pemindahan ibu kota apakah sudah dibuat dan ditandatangani oleh jokowi?",Sat Sep 28 11:42:55 +0000 2024,0,0
94,"[{'display_url': 'google.com/amp/s/nasional…', 'expanded_url': 'https://www.google.com/amp/s/nasional.tempo.co/amp/1803048/satu-satunya-partai-yang-menolak-pemindakan-ibu-kota-ke-ikn-ini-alasan-pks/', 'url': 'https://t.co/sEI16Pa3Pr', 'indices': [270, 293]}]",960248512108576768,ebonXboy,ebonX ,1839985478877184199,"@manuk_akal50 @BebySoSweet ada 3 alasan menolak pemindahan ibu kota ke IKN

- Jakarta tempat bersejarah yang mewarisi nilai historis bangsa

- pemerataan pembangunan bukan diukur dari pemindahan ibu kota ke IKN

- Kalimantan merupakan paru-paru dunia yang perlu dirawat https://t.co/sEI16Pa3Pr",Sat Sep 28 11:08:18 +0000 2024,0,2
95,[],1232422194795466760,kimjiyeonstwin,🍉_Xipe-Harmony_🍉,1839979340731441636,"Beneran gak espek aku waktu ada wacana pemindahan ibu kota... Kirain cuman ""pindah"" secara status aja, tau2 nya bangun baru dari nol 🥲
Dikira meteran bensin pertamax kali ya... 🤦🏻‍♀️",Sat Sep 28 10:43:54 +0000 2024,0,0
96,[],1359071931153018881,AcoyBk,AcoyBK,1839971504353882283,"IKN Nusantara 
Nazar Presiden RI 1 atas nama &amp; persetujuan rakyat 

Presiden Jokowi 
Inisiasi pembangunan &amp; pemindahan ibu kota IKN Nusantara 

Thanks king Java 
@jokowi https://t.co/CtD7W05Pq2",Sat Sep 28 10:12:46 +0000 2024,0,0
97,"[{'display_url': 'youtu.be/2h0l8Pu8tvA', 'expanded_url': 'https://youtu.be/2h0l8Pu8tvA', 'url': 'https://t.co/pnAbS2hXf4', 'indices': [355, 378]}]",131903463,historia_id,Historia.ID,1839967671812825322,"Pengguna transportasi umum di Jakarta, pasti tidak asing lagi dengan Stasiun Jatinegara. Stasiun Jatinegara sudah menjadi cagar budaya sejak tahun 2005, memiliki banyak kisah penting dalam perjalanan sejarah Indonesia, salah satunya adalah sebagai saksi bisu pemindahan Ibu Kota https://t.co/KhCEYwiHtW",Sat Sep 28 09:57:32 +0000 2024,13,27
